"","comm.rank..","file","Class","Object","Field","Default","Minimum","Maximum","Distribution","Type","Group","Constraint","p20","p80"
"938",3,"6_MidriseApartment.xml.csv","ElectricEquipment","M N1 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",6,"",4.4116,6.3484
"939",3,"6_MidriseApartment.xml.csv","ElectricEquipment","M N2 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",6,"",4.4116,6.3484
"940",3,"6_MidriseApartment.xml.csv","ElectricEquipment","M S1 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",6,"",4.4116,6.3484
"941",3,"6_MidriseApartment.xml.csv","ElectricEquipment","M S2 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",6,"",4.4116,6.3484
"942",3,"6_MidriseApartment.xml.csv","ElectricEquipment","T SW Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"943",3,"6_MidriseApartment.xml.csv","ElectricEquipment","T NW Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"944",3,"6_MidriseApartment.xml.csv","ElectricEquipment","T SE Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"945",3,"6_MidriseApartment.xml.csv","ElectricEquipment","T NE Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"946",3,"6_MidriseApartment.xml.csv","ElectricEquipment","T N1 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"947",3,"6_MidriseApartment.xml.csv","ElectricEquipment","T N2 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"948",3,"6_MidriseApartment.xml.csv","ElectricEquipment","T S1 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"949",3,"6_MidriseApartment.xml.csv","ElectricEquipment","T S2 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"950",3,"6_MidriseApartment.xml.csv","Exterior:Lights","Exterior Facade Lighting","Design Level",5357,3875.9,7198.1,"uniform","float",8,"",4540.34,6533.66
"951",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","G SW Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",9,"",0.0002474,0.0003566
"952",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","G NW Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",9,"",0.0002474,0.0003566
"953",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","G NE Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",9,"",0.0002474,0.0003566
"954",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","G N1 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",9,"",0.0002474,0.0003566
"955",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","G N2 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",9,"",0.0002474,0.0003566
"956",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","G S1 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",9,"",0.0002474,0.0003566
"957",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","G S2 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",9,"",0.0002474,0.0003566
"958",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","M SW Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"959",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","M NW Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"960",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","M SE Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"961",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","M NE Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"962",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","M N1 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"963",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","M N2 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"964",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","M S1 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"965",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","M S1 Apartment_Infiltration","Velocity Squared Term Coefficient",0,0.000211,0.000393,"uniform","float",11,"",0.0002474,0.0003566
"966",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","M S2 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"967",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","T SW Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"968",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","T NW Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"969",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","T SE Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"970",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","T NE Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"971",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","T N1 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"972",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","T N2 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"973",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","T S1 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"974",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","T S2 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"975",3,"8_PrimarySchool.xml.csv","ElectricEquipment","Core_bottom_Elevators_Equip","Design Level",32109.89011,22476.92,41742.86,"uniform","float",1,"",26330.108,37889.672
"976",3,"8_PrimarySchool.xml.csv","Exterior:Lights","Exterior Facade Lighting","Design Level",14804,10362.8,19245.2,"uniform","float",2,"",12139.28,17468.72
"977",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_1_CoolC DXCoil","Rated High Speed COP",3.233720558,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"978",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_1_CoolC DXCoil","Rated Low Speed COP",3.281865281,2.296,4.264,"uniform","float",4,"",2.6896,3.8704
"979",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_2_CoolC DXCoil","Rated High Speed COP",3.233720558,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"980",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_2_CoolC DXCoil","Rated Low Speed COP",3.281865281,2.296,4.264,"uniform","float",4,"",2.6896,3.8704
"981",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_3_CoolC DXCoil","Rated High Speed COP",3.233720558,2.261,4.199,"uniform","float",3,"",2.6486,3.8114
"982",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_3_CoolC DXCoil","Rated Low Speed COP",3.281865281,2.296,4.264,"uniform","float",4,"",2.6896,3.8704
"983",3,"8_PrimarySchool.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 4",26.7,18.69,34.71,"uniform","float",5,"HA1 - CA1 < -1",21.894,31.506
"984",3,"8_PrimarySchool.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 6",24,16.8,31.2,"uniform","float",6,"HA2 - CA2 < -1",19.68,28.32
"985",3,"8_PrimarySchool.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 8",26.7,18.69,34.71,"uniform","float",7,"HA3 - CA3 < -1",21.894,31.506
"986",3,"8_PrimarySchool.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 11",26.7,18.69,34.71,"uniform","float",8,"HA5 - CA4 < -1",21.894,31.506
"987",3,"8_PrimarySchool.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 13",24,16.8,31.2,"uniform","float",6,"HA6 - CA5 < -1",19.68,28.32
"988",3,"8_PrimarySchool.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 15",26.7,18.69,34.71,"uniform","float",9,"HA7 - CA6 < -1",21.894,31.506
"989",3,"8_PrimarySchool.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 18",26.7,18.69,34.71,"uniform","float",10,"HA8 - CA7 < -1",21.894,31.506
"990",3,"8_PrimarySchool.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 21",26.7,18.69,34.71,"uniform","float",10,"HA9 - CA8 < -1",21.894,31.506
"991",3,"8_PrimarySchool.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 4",15.6,10.92,20.28,"uniform","float",11,"",12.792,18.408
"992",3,"8_PrimarySchool.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 6",21,14.7,27.3,"uniform","float",12,"",17.22,24.78
"993",3,"8_PrimarySchool.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 8",15.6,10.92,20.28,"uniform","float",11,"",12.792,18.408
"994",3,"8_PrimarySchool.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 11",15.6,10.92,20.28,"uniform","float",11,"HA4 - CA3 < -1",12.792,18.408
"995",3,"8_PrimarySchool.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 14",15.6,10.92,20.28,"uniform","float",11,"",12.792,18.408
"996",3,"8_PrimarySchool.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 16",21,14.7,27.3,"uniform","float",12,"",17.22,24.78
"997",3,"8_PrimarySchool.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 18",15.6,10.92,20.28,"uniform","float",11,"",12.792,18.408
"998",3,"8_PrimarySchool.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 21",21,14.7,27.3,"uniform","float",12,"",17.22,24.78
"999",3,"8_PrimarySchool.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 24",15.6,10.92,20.28,"uniform","float",11,"",12.792,18.408
"1000",3,"8_PrimarySchool.xml.csv","ElectricEquipment","Office_PlugMisc_Equip","Watts per Zone Floor Area",12.9,9.03,16.77,"uniform","float",1,"",10.578,15.222
"1001",3,"8_PrimarySchool.xml.csv","ElectricEquipment","G Corridor_Elevators_Equip","Design Level",16054.94505,11238.46,20871.43,"uniform","float",2,"",13165.054,18944.836
"1002",3,"8_PrimarySchool.xml.csv","ElectricEquipment","G SW Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",3,"",4.4116,6.3484
"1003",3,"8_PrimarySchool.xml.csv","ElectricEquipment","G NW Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",4,"",4.4116,6.3484
"1004",3,"8_PrimarySchool.xml.csv","ElectricEquipment","G NE Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",5,"",4.4116,6.3484
"1005",3,"8_PrimarySchool.xml.csv","ElectricEquipment","G N2 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",5,"",4.4116,6.3484
"1006",3,"8_PrimarySchool.xml.csv","ElectricEquipment","G S1 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",5,"",4.4116,6.3484
"1007",3,"8_PrimarySchool.xml.csv","ElectricEquipment","G S2 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",5,"",4.4116,6.3484
"1008",3,"8_PrimarySchool.xml.csv","ElectricEquipment","M SW Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",6,"",4.4116,6.3484
"1009",3,"8_PrimarySchool.xml.csv","ElectricEquipment","M NW Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",6,"",4.4116,6.3484
"1010",3,"8_PrimarySchool.xml.csv","ElectricEquipment","M SE Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",6,"",4.4116,6.3484
"1011",3,"8_PrimarySchool.xml.csv","ElectricEquipment","M NE Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",6,"",4.4116,6.3484
"1012",3,"8_PrimarySchool.xml.csv","ElectricEquipment","M N1 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",6,"",4.4116,6.3484
"1013",3,"8_PrimarySchool.xml.csv","ElectricEquipment","M N2 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",6,"",4.4116,6.3484
"1014",3,"8_PrimarySchool.xml.csv","ElectricEquipment","M S1 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",6,"",4.4116,6.3484
"1015",3,"8_PrimarySchool.xml.csv","ElectricEquipment","M S2 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",6,"",4.4116,6.3484
"1016",3,"8_PrimarySchool.xml.csv","ElectricEquipment","T SW Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"1017",3,"8_PrimarySchool.xml.csv","ElectricEquipment","T NW Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"1018",3,"8_PrimarySchool.xml.csv","ElectricEquipment","T SE Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"1019",3,"8_PrimarySchool.xml.csv","ElectricEquipment","T NE Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"1020",3,"8_PrimarySchool.xml.csv","ElectricEquipment","T N1 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"1021",3,"8_PrimarySchool.xml.csv","ElectricEquipment","T N2 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"1022",3,"8_PrimarySchool.xml.csv","ElectricEquipment","T S1 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"1023",3,"8_PrimarySchool.xml.csv","ElectricEquipment","T S2 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",7,"",4.4116,6.3484
"1024",3,"8_PrimarySchool.xml.csv","Exterior:Lights","Exterior Facade Lighting","Design Level",5357,3875.9,7198.1,"uniform","float",8,"",4540.34,6533.66
"1025",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","G SW Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",9,"",0.0002474,0.0003566
"1026",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","G NW Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",9,"",0.0002474,0.0003566
"1027",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","G NE Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",9,"",0.0002474,0.0003566
"1028",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","G N1 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",9,"",0.0002474,0.0003566
"1029",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","G N2 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",9,"",0.0002474,0.0003566
"1030",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","G S1 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",9,"",0.0002474,0.0003566
"1031",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","G S2 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",9,"",0.0002474,0.0003566
"1032",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","M SW Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"1033",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","M NW Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"1034",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","M SE Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"1035",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","M NE Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"1036",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","M N1 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"1037",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","M N2 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"1038",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","M S1 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"1039",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","M S1 Apartment_Infiltration","Velocity Squared Term Coefficient",0,0.000211,0.000393,"uniform","float",11,"",0.0002474,0.0003566
"1040",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","M S2 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",10,"",0.0002474,0.0003566
"1041",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","T SW Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"1042",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","T NW Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"1043",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","T SE Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"1044",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","T NE Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"1045",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","T N1 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"1046",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","T N2 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"1047",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","T S1 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"1048",3,"8_PrimarySchool.xml.csv","ZoneInfiltration:DesignFlowRate","T S2 Apartment_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",12,"",0.0002474,0.0003566
"1049",3,"8_PrimarySchool.xml.csv","ElectricEquipment","Kitchen_ZN_1_FLR_1_ExhFan_Equip","Design Level",576,403.2,748.8,"uniform","float",1,"",472.32,679.68
"1050",3,"8_PrimarySchool.xml.csv","ElectricEquipment","Kitchen_ZN_1_FLR_1_MiscElec_Equip","Design Level",31996,22397.2,41594.8,"uniform","float",1,"",26236.72,37755.28
"1051",3,"8_PrimarySchool.xml.csv","GasEquipment","Kitchen_ZN_1_FLR_1_MiscGas_Equip","Design Level",160284,112198.8,208369.2,"uniform","float",2,"",131432.88,189135.12
"1052",3,"8_PrimarySchool.xml.csv","Exterior:Lights","Exterior Facade Lighting","Design Level",8575,612.5,1137.5,"uniform","float",3,"",717.5,1032.5
"1053",3,"8_PrimarySchool.xml.csv","Fan:VariableVolume","VAV_OTHER_Fan","Fan Efficiency",0.5915,0.41405,0.76895,"uniform","float",4,"",0.48503,0.69797
"1054",3,"8_PrimarySchool.xml.csv","Fan:VariableVolume","VAV_OTHER_Fan","Pressure Rise",1109.648,776.7536,1442.542,"uniform","float",5,"",909.91128,1309.38432
"1055",3,"8_PrimarySchool.xml.csv","Fan:VariableVolume","VAV_OTHER_Fan","Motor Efficiency",0.91,0.637,0.99,"uniform","float",4,"",0.7076,0.9194
"1056",3,"8_PrimarySchool.xml.csv","Fan:VariableVolume","VAV_POD_1_Fan","Fan Efficiency",0.5915,0.41405,0.76895,"uniform","float",4,"",0.48503,0.69797
"1057",3,"8_PrimarySchool.xml.csv","Fan:VariableVolume","VAV_POD_1_Fan","Pressure Rise",1109.648,776.7536,1442.542,"uniform","float",5,"",909.91128,1309.38432
"1058",3,"8_PrimarySchool.xml.csv","Fan:VariableVolume","VAV_POD_1_Fan","Motor Efficiency",0.91,0.637,0.99,"uniform","float",4,"",0.7076,0.9194
"1059",3,"8_PrimarySchool.xml.csv","Fan:VariableVolume","VAV_POD_2_Fan","Fan Efficiency",0.58175,0.407225,0.756275,"uniform","float",4,"",0.477035,0.686465
"1060",3,"8_PrimarySchool.xml.csv","Fan:VariableVolume","VAV_POD_2_Fan","Pressure Rise",1109.648,776.7536,1442.542,"uniform","float",5,"",909.91128,1309.38432
"1061",3,"8_PrimarySchool.xml.csv","Fan:VariableVolume","VAV_POD_2_Fan","Motor Efficiency",0.895,0.6265,0.999,"uniform","float",4,"",0.701,0.9245
"1062",3,"8_PrimarySchool.xml.csv","Fan:VariableVolume","VAV_POD_3_Fan","Fan Efficiency",0.58175,0.407225,0.756275,"uniform","float",4,"",0.477035,0.686465
"1063",3,"8_PrimarySchool.xml.csv","Fan:VariableVolume","VAV_POD_3_Fan","Pressure Rise",1109.648,776.7536,1442.542,"uniform","float",5,"",909.91128,1309.38432
"1064",3,"8_PrimarySchool.xml.csv","Fan:VariableVolume","VAV_POD_3_Fan","Motor Efficiency",0.895,0.6265,0.999,"uniform","float",4,"",0.701,0.9245
"1065",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-AC_1:6_CoolC DXCoil","Rated COP",3.666684429,2.562,4.758,"uniform","float",6,"",3.0012,4.3188
"1066",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:SingleSpeed","PSZ-AC_2:5_CoolC DXCoil","Rated COP",3.500159864,2.45,4.55,"uniform","float",6,"",2.87,4.13
"1067",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:TwoSpeed","PSZ-AC_2:7_CoolC DXCoil","Rated High Speed COP",3.300330385,2.31,4.29,"uniform","float",7,"",2.706,3.894
"1068",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_OTHER_CoolC DXCoil","Rated High Speed COP",3.233720558,2.26,4.2,"uniform","float",7,"",2.648,3.812
"1069",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_OTHER_CoolC DXCoil","Rated Low Speed COP",3.281865281,2.296,4.264,"uniform","float",8,"",2.6896,3.8704
"1070",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_POD_1_CoolC DXCoil","Rated High Speed COP",3.233720558,2.26,4.2,"uniform","float",7,"",2.648,3.812
"1071",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_POD_1_CoolC DXCoil","Rated Low Speed COP",3.281865281,2.296,4.264,"uniform","float",8,"",2.6896,3.8704
"1072",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_POD_2_CoolC DXCoil","Rated High Speed COP",3.233720558,2.26,4.2,"uniform","float",7,"",2.648,3.812
"1073",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_POD_2_CoolC DXCoil","Rated Low Speed COP",3.281865281,2.296,4.264,"uniform","float",8,"",2.6896,3.8704
"1074",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_POD_3_CoolC DXCoil","Rated High Speed COP",3.233720558,2.26,4.2,"uniform","float",7,"",2.648,3.812
"1075",3,"8_PrimarySchool.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_POD_3_CoolC DXCoil","Rated Low Speed COP",3.281865281,2.296,4.264,"uniform","float",8,"",2.6896,3.8704
"1076",3,"8_PrimarySchool.xml.csv","Boiler:HotWater","HeatSys1 Boiler","Nominal Thermal Efficiency",0.75,0.525,0.975,"uniform","float",9,"",0.615,0.885
"1077",3,"8_PrimarySchool.xml.csv","Boiler:HotWater","HeatSys1 Boiler","Design Water Outlet Temperature",82.2,57.54,106.86,"uniform","float",10,"",67.404,96.996
"1078",3,"8_PrimarySchool.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Tank Volume",1,0.7,1.3,"uniform","float",11,"",0.82,1.18
