"","comm.rank..","name","Class","Object","Field","Default","Minimum","Maximum","Distribution","Type","Group","Constraint","p20","p80"
"2582",3,"5_MediumOffice.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_1_CoolC DXCoil","Rated High Speed COP",3.233720558,2.261,4.199,"uniform","float",7,"",2.6486,3.8114
"2583",3,"5_MediumOffice.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_1_CoolC DXCoil","Rated Low Speed COP",3.281865281,2.296,4.264,"uniform","float",8,"",2.6896,3.8704
"2584",3,"5_MediumOffice.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_2_CoolC DXCoil","Rated High Speed COP",3.233720558,2.261,4.199,"uniform","float",7,"",2.6486,3.8114
"2585",3,"5_MediumOffice.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_2_CoolC DXCoil","Rated Low Speed COP",3.281865281,2.296,4.264,"uniform","float",8,"",2.6896,3.8704
"2586",3,"5_MediumOffice.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_3_CoolC DXCoil","Rated High Speed COP",3.233720558,2.261,4.199,"uniform","float",7,"",2.6486,3.8114
"2587",3,"5_MediumOffice.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_3_CoolC DXCoil","Rated Low Speed COP",3.281865281,2.296,4.264,"uniform","float",8,"",2.6896,3.8704
"2588",3,"5_MediumOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 4",26.7,18.69,34.71,"uniform","float",9,"HA1 - CA1 < -1",21.894,31.506
"2589",3,"5_MediumOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 6",24,16.8,31.2,"uniform","float",9,"HA2 - CA2 < -1",19.68,28.32
"2590",3,"5_MediumOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 8",26.7,18.69,34.71,"uniform","float",9,"HA3 - CA3 < -1",21.894,31.506
"2591",3,"5_MediumOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 11",26.7,18.69,34.71,"uniform","float",9,"HA5 - CA4 < -1",21.894,31.506
"2592",3,"5_MediumOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 13",24,16.8,31.2,"uniform","float",9,"HA6 - CA5 < -1",19.68,28.32
"2593",3,"5_MediumOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 15",26.7,18.69,34.71,"uniform","float",9,"HA7 - CA6 < -1",21.894,31.506
"2594",3,"5_MediumOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 18",26.7,18.69,34.71,"uniform","float",9,"HA8 - CA7 < -1",21.894,31.506
"2595",3,"5_MediumOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 21",26.7,18.69,34.71,"uniform","float",9,"HA9 - CA8 < -1",21.894,31.506
"2596",3,"5_MediumOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 4",15.6,10.92,20.28,"uniform","float",10,"",12.792,18.408
"2597",3,"5_MediumOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 6",21,14.7,27.3,"uniform","float",10,"",17.22,24.78
"2598",3,"5_MediumOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 8",15.6,10.92,20.28,"uniform","float",10,"",12.792,18.408
"2599",3,"5_MediumOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 11",15.6,10.92,20.28,"uniform","float",10,"HA4 - CA3 < -1",12.792,18.408
"2600",3,"5_MediumOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 14",15.6,10.92,20.28,"uniform","float",10,"",12.792,18.408
"2601",3,"5_MediumOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 16",21,14.7,27.3,"uniform","float",10,"",17.22,24.78
"2602",3,"5_MediumOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 18",15.6,10.92,20.28,"uniform","float",10,"",12.792,18.408
"2603",3,"5_MediumOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 21",21,14.7,27.3,"uniform","float",10,"",17.22,24.78
"2604",3,"5_MediumOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 24",15.6,10.92,20.28,"uniform","float",10,"",12.792,18.408
"2605",3,"5_MediumOffice.xml.csv","Schedule:Compact","MinOA_MotorizedDamper_Sched","Field 4",0,0,0.3,"exponential","float",11,"",0.06,0.24
"2606",3,"5_MediumOffice.xml.csv","Schedule:Compact","MinOA_MotorizedDamper_Sched","Field 6",1,0.7,1.3,"uniform","float",11,"",0.82,1.18
"2607",3,"5_MediumOffice.xml.csv","Schedule:Compact","MinOA_MotorizedDamper_Sched","Field 8",0,0,0.3,"exponential","float",11,"",0.06,0.24
"2608",3,"5_MediumOffice.xml.csv","Schedule:Compact","MinOA_MotorizedDamper_Sched","Field 11",0,0,0.3,"exponential","float",11,"",0.06,0.24
"2609",3,"5_MediumOffice.xml.csv","Schedule:Compact","MinOA_MotorizedDamper_Sched","Field 13",1,0.7,1.3,"uniform","float",11,"",0.82,1.18
"2610",3,"5_MediumOffice.xml.csv","Schedule:Compact","MinOA_MotorizedDamper_Sched","Field 15",0,0,0.3,"exponential","float",11,"",0.06,0.24
"2611",3,"5_MediumOffice.xml.csv","Schedule:Compact","MinOA_MotorizedDamper_Sched","Field 18",0,0,0.3,"exponential","float",11,"",0.06,0.24
"2612",3,"5_MediumOffice.xml.csv","Schedule:Compact","Seasonal-Reset-Supply-Air-Temp-Sch","Field 4",12.8,8.96,16.64,"uniform","float",12,"",10.496,15.104
"2613",3,"6_MidriseApartment.xml.csv","Sizing:Parameters","Sizing:Parameters","Heating Sizing Factor",1.33,0.931,1.729,"uniform","float",1,"",1.0906,1.5694
"2614",3,"6_MidriseApartment.xml.csv","Sizing:Parameters","Sizing:Parameters","Cooling Sizing Factor",1.33,0.931,1.729,"uniform","float",1,"",1.0906,1.5694
"2615",3,"6_MidriseApartment.xml.csv","Lights","Core_bottom_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2616",3,"6_MidriseApartment.xml.csv","Lights","Core_mid_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2617",3,"6_MidriseApartment.xml.csv","Lights","Core_top_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2618",3,"6_MidriseApartment.xml.csv","Lights","Perimeter_bot_ZN_1_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2619",3,"6_MidriseApartment.xml.csv","Lights","Perimeter_bot_ZN_2_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2620",3,"6_MidriseApartment.xml.csv","Lights","Perimeter_bot_ZN_3_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2621",3,"6_MidriseApartment.xml.csv","Lights","Perimeter_bot_ZN_4_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2622",3,"6_MidriseApartment.xml.csv","Lights","Perimeter_mid_ZN_1_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2623",3,"6_MidriseApartment.xml.csv","Lights","Perimeter_mid_ZN_2_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2624",3,"6_MidriseApartment.xml.csv","Lights","Perimeter_mid_ZN_3_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2625",3,"6_MidriseApartment.xml.csv","Lights","Perimeter_mid_ZN_4_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2626",3,"6_MidriseApartment.xml.csv","Lights","Perimeter_top_ZN_1_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2627",3,"6_MidriseApartment.xml.csv","Lights","Perimeter_top_ZN_2_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2628",3,"6_MidriseApartment.xml.csv","Lights","Perimeter_top_ZN_3_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2629",3,"6_MidriseApartment.xml.csv","Lights","Perimeter_top_ZN_4_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2630",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Core_bottom_PlugMisc_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2631",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Core_mid_PlugMisc_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2632",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Core_top_PlugMisc_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2633",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Perimeter_bot_ZN_1_PlugMisc_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2634",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Perimeter_bot_ZN_2_PlugMisc_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2635",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Perimeter_bot_ZN_3_PlugMisc_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2636",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Perimeter_bot_ZN_4_PlugMisc_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2637",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Perimeter_mid_ZN_1_PlugMisc_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2638",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Perimeter_mid_ZN_2_PlugMisc_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2639",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Perimeter_mid_ZN_3_PlugMisc_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2640",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Perimeter_mid_ZN_4_PlugMisc_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2641",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Perimeter_top_ZN_1_PlugMisc_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2642",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Perimeter_top_ZN_2_PlugMisc_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2643",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Perimeter_top_ZN_3_PlugMisc_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2644",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Perimeter_top_ZN_4_PlugMisc_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2645",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Core_bottom_Elevators_Equip","Design Level",32109.89011,22476.92,41742.86,"uniform","float",3,"",26330.108,37889.672
"2646",3,"6_MidriseApartment.xml.csv","Exterior:Lights","Exterior Facade Lighting","Design Level",14804,10362.8,19245.2,"uniform","float",4,"",12139.28,17468.72
"2647",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","FirstFloor_Plenum_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"2648",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","MidFloor_Plenum_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"2649",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","Perimeter_bot_ZN_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"2650",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","Perimeter_bot_ZN_2_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"2651",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","Perimeter_bot_ZN_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"2652",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","Perimeter_bot_ZN_4_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"2653",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","Perimeter_mid_ZN_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"2654",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","Perimeter_mid_ZN_2_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"2655",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","Perimeter_mid_ZN_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"2656",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","Perimeter_mid_ZN_4_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"2657",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","Perimeter_top_ZN_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"2658",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","Perimeter_top_ZN_2_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"2659",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","Perimeter_top_ZN_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"2660",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","Perimeter_top_ZN_4_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"2661",3,"6_MidriseApartment.xml.csv","ZoneInfiltration:DesignFlowRate","TopFloor_Plenum_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",5,"",0.0002474,0.0003566
"2662",3,"6_MidriseApartment.xml.csv","Coil:Heating:Gas","VAV_1_HeatC","Gas Burner Efficiency",0.8,0.56,0.99,"uniform","float",6,"",0.646,0.904
"2663",3,"6_MidriseApartment.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_1_CoolC DXCoil","Rated High Speed COP",3.233720558,2.261,4.199,"uniform","float",7,"",2.6486,3.8114
"2664",3,"6_MidriseApartment.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_1_CoolC DXCoil","Rated Low Speed COP",3.281865281,2.296,4.264,"uniform","float",8,"",2.6896,3.8704
"2665",3,"6_MidriseApartment.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_2_CoolC DXCoil","Rated High Speed COP",3.233720558,2.261,4.199,"uniform","float",7,"",2.6486,3.8114
"2666",3,"6_MidriseApartment.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_2_CoolC DXCoil","Rated Low Speed COP",3.281865281,2.296,4.264,"uniform","float",8,"",2.6896,3.8704
"2667",3,"6_MidriseApartment.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_3_CoolC DXCoil","Rated High Speed COP",3.233720558,2.261,4.199,"uniform","float",7,"",2.6486,3.8114
"2668",3,"6_MidriseApartment.xml.csv","Coil:Cooling:DX:TwoSpeed","VAV_3_CoolC DXCoil","Rated Low Speed COP",3.281865281,2.296,4.264,"uniform","float",8,"",2.6896,3.8704
"2669",3,"6_MidriseApartment.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 4",26.7,18.69,34.71,"uniform","float",9,"HA1 - CA1 < -1",21.894,31.506
"2670",3,"6_MidriseApartment.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 6",24,16.8,31.2,"uniform","float",9,"HA2 - CA2 < -1",19.68,28.32
"2671",3,"6_MidriseApartment.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 8",26.7,18.69,34.71,"uniform","float",9,"HA3 - CA3 < -1",21.894,31.506
"2672",3,"6_MidriseApartment.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 11",26.7,18.69,34.71,"uniform","float",9,"HA5 - CA4 < -1",21.894,31.506
"2673",3,"6_MidriseApartment.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 13",24,16.8,31.2,"uniform","float",9,"HA6 - CA5 < -1",19.68,28.32
"2674",3,"6_MidriseApartment.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 15",26.7,18.69,34.71,"uniform","float",9,"HA7 - CA6 < -1",21.894,31.506
"2675",3,"6_MidriseApartment.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 18",26.7,18.69,34.71,"uniform","float",9,"HA8 - CA7 < -1",21.894,31.506
"2676",3,"6_MidriseApartment.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 21",26.7,18.69,34.71,"uniform","float",9,"HA9 - CA8 < -1",21.894,31.506
"2677",3,"6_MidriseApartment.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 4",15.6,10.92,20.28,"uniform","float",10,"",12.792,18.408
"2678",3,"6_MidriseApartment.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 6",21,14.7,27.3,"uniform","float",10,"",17.22,24.78
"2679",3,"6_MidriseApartment.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 8",15.6,10.92,20.28,"uniform","float",10,"",12.792,18.408
"2680",3,"6_MidriseApartment.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 11",15.6,10.92,20.28,"uniform","float",10,"HA4 - CA3 < -1",12.792,18.408
"2681",3,"6_MidriseApartment.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 14",15.6,10.92,20.28,"uniform","float",10,"",12.792,18.408
"2682",3,"6_MidriseApartment.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 16",21,14.7,27.3,"uniform","float",10,"",17.22,24.78
"2683",3,"6_MidriseApartment.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 18",15.6,10.92,20.28,"uniform","float",10,"",12.792,18.408
"2684",3,"6_MidriseApartment.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 21",21,14.7,27.3,"uniform","float",10,"",17.22,24.78
"2685",3,"6_MidriseApartment.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 24",15.6,10.92,20.28,"uniform","float",10,"",12.792,18.408
"2686",3,"6_MidriseApartment.xml.csv","Schedule:Compact","MinOA_MotorizedDamper_Sched","Field 4",0,0,0.3,"exponential","float",11,"",0.06,0.24
"2687",3,"6_MidriseApartment.xml.csv","Schedule:Compact","MinOA_MotorizedDamper_Sched","Field 6",1,0.7,1.3,"uniform","float",11,"",0.82,1.18
"2688",3,"6_MidriseApartment.xml.csv","Schedule:Compact","MinOA_MotorizedDamper_Sched","Field 8",0,0,0.3,"exponential","float",11,"",0.06,0.24
"2689",3,"6_MidriseApartment.xml.csv","Schedule:Compact","MinOA_MotorizedDamper_Sched","Field 11",0,0,0.3,"exponential","float",11,"",0.06,0.24
"2690",3,"6_MidriseApartment.xml.csv","Schedule:Compact","MinOA_MotorizedDamper_Sched","Field 13",1,0.7,1.3,"uniform","float",11,"",0.82,1.18
"2691",3,"6_MidriseApartment.xml.csv","Schedule:Compact","MinOA_MotorizedDamper_Sched","Field 15",0,0,0.3,"exponential","float",11,"",0.06,0.24
"2692",3,"6_MidriseApartment.xml.csv","Schedule:Compact","MinOA_MotorizedDamper_Sched","Field 18",0,0,0.3,"exponential","float",11,"",0.06,0.24
"2693",3,"6_MidriseApartment.xml.csv","Schedule:Compact","Seasonal-Reset-Supply-Air-Temp-Sch","Field 4",12.8,8.96,16.64,"uniform","float",12,"",10.496,15.104
"2694",3,"6_MidriseApartment.xml.csv","Sizing:Parameters","Sizing:Parameters","Heating Sizing Factor",1.33,0.931,1.729,"uniform","float",1,"",1.0906,1.5694
"2695",3,"6_MidriseApartment.xml.csv","Sizing:Parameters","Sizing:Parameters","Cooling Sizing Factor",1.33,0.931,1.729,"uniform","float",1,"",1.0906,1.5694
"2696",3,"6_MidriseApartment.xml.csv","Lights","Office_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2697",3,"6_MidriseApartment.xml.csv","Lights","G Corridor_Lights","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",3,"",4.4116,6.3484
"2698",3,"6_MidriseApartment.xml.csv","Lights","M Corridor_Lights","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",3,"",4.4116,6.3484
"2699",3,"6_MidriseApartment.xml.csv","Lights","T Corridor_Lights","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",3,"",4.4116,6.3484
"2700",3,"6_MidriseApartment.xml.csv","Lights","G SW Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2701",3,"6_MidriseApartment.xml.csv","Lights","G NW Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2702",3,"6_MidriseApartment.xml.csv","Lights","G NE Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2703",3,"6_MidriseApartment.xml.csv","Lights","G N1 Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2704",3,"6_MidriseApartment.xml.csv","Lights","G N2 Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2705",3,"6_MidriseApartment.xml.csv","Lights","G S1 Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2706",3,"6_MidriseApartment.xml.csv","Lights","G S2 Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2707",3,"6_MidriseApartment.xml.csv","Lights","M SW Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2708",3,"6_MidriseApartment.xml.csv","Lights","M NW Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2709",3,"6_MidriseApartment.xml.csv","Lights","M SE Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2710",3,"6_MidriseApartment.xml.csv","Lights","M NE Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2711",3,"6_MidriseApartment.xml.csv","Lights","M N1 Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2712",3,"6_MidriseApartment.xml.csv","Lights","M N2 Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2713",3,"6_MidriseApartment.xml.csv","Lights","M S1 Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2714",3,"6_MidriseApartment.xml.csv","Lights","M S2 Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2715",3,"6_MidriseApartment.xml.csv","Lights","T SW Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2716",3,"6_MidriseApartment.xml.csv","Lights","T NW Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2717",3,"6_MidriseApartment.xml.csv","Lights","T SE Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2718",3,"6_MidriseApartment.xml.csv","Lights","T NE Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2719",3,"6_MidriseApartment.xml.csv","Lights","T N1 Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2720",3,"6_MidriseApartment.xml.csv","Lights","T N2 Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2721",3,"6_MidriseApartment.xml.csv","Lights","T S1 Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2722",3,"6_MidriseApartment.xml.csv","Lights","T S2 Apartment_Lights","Watts per Zone Floor Area",3.88,2.716,5.044,"uniform","float",2,"",3.1816,4.5784
"2723",3,"6_MidriseApartment.xml.csv","ElectricEquipment","Office_PlugMisc_Equip","Watts per Zone Floor Area",12.9,9.03,16.77,"uniform","float",3,"",10.578,15.222
"2724",3,"6_MidriseApartment.xml.csv","ElectricEquipment","G Corridor_Elevators_Equip","Design Level",16054.94505,11238.46,20871.43,"uniform","float",4,"",13165.054,18944.836
"2725",3,"6_MidriseApartment.xml.csv","ElectricEquipment","G SW Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",3,"",4.4116,6.3484
"2726",3,"6_MidriseApartment.xml.csv","ElectricEquipment","G NW Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",3,"",4.4116,6.3484
"2727",3,"6_MidriseApartment.xml.csv","ElectricEquipment","G NE Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",3,"",4.4116,6.3484
"2728",3,"6_MidriseApartment.xml.csv","ElectricEquipment","G N2 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",3,"",4.4116,6.3484
"2729",3,"6_MidriseApartment.xml.csv","ElectricEquipment","G S1 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",3,"",4.4116,6.3484
"2730",3,"6_MidriseApartment.xml.csv","ElectricEquipment","G S2 Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",3,"",4.4116,6.3484
"2731",3,"6_MidriseApartment.xml.csv","ElectricEquipment","M SW Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",3,"",4.4116,6.3484
"2732",3,"6_MidriseApartment.xml.csv","ElectricEquipment","M NW Apartment_PlugMisc_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",3,"",4.4116,6.3484
