Class,Object,Field,Default,Minimum,Maximum,Distribution,Type,Group,Constraint
Schedule:Compact,CLGSETP_SCH_BathCorrMechKitchen,Field 6,24,16.8,31.2,uniform,float,CB2,HB2 - CB2 < -1
Schedule:Compact,CLGSETP_SCH_BathCorrMechKitchen,Field 8,27,18.9,35.1,uniform,float,CB3,HB3 - CB3 < -1
Schedule:Compact,CLGSETP_SCH_BathCorrMechKitchen,Field 11,27,18.9,35.1,uniform,float,CB4,HB4 - CB4 < -1
Schedule:Compact,HTGSETP_SCH,Field 4,21,14.7,27.3,uniform,float,HA1,
Schedule:Compact,HTGSETP_SCH,Field 7,16,11.2,20.8,uniform,float,HA2,
Schedule:Compact,HTGSETP_SCH,Field 10,16,11.2,20.8,uniform,float,HA3,
Schedule:Compact,HTGSETP_SCH,Field 12,21,14.7,27.3,uniform,float,HA4,
Schedule:Compact,HTGSETP_SCH,Field 14,16,11.2,20.8,uniform,float,HA5,
Schedule:Compact,HTGSETP_SCH,Field 18,21,14.7,27.3,uniform,float,HA6,
Schedule:Compact,HTGSETP_SCH,Field 21,16,11.2,20.8,uniform,float,HA7,
Schedule:Compact,HTGSETP_SCH,Field 24,16,11.2,20.8,uniform,float,HA8,
Schedule:Compact,HTGSETP_SCH,Field 26,21,14.7,27.3,uniform,float,HA9,
Schedule:Compact,HTGSETP_SCH,Field 28,16,11.2,20.8,uniform,float,HA10,
Schedule:Compact,HTGSETP_SCH,Field 32,21,14.7,27.3,uniform,float,HA11,
Schedule:Compact,HTGSETP_SCH,Field 35,16,11.2,20.8,uniform,float,HA12,
Schedule:Compact,HTGSETP_SCH,Field 38,16,11.2,20.8,uniform,float,HA13,
Schedule:Compact,HTGSETP_SCH,Field 40,21,14.7,27.3,uniform,float,HA14,
Schedule:Compact,HTGSETP_SCH,Field 42,16,11.2,20.8,uniform,float,HA15,
Schedule:Compact,HTGSETP_SCH_BathCorrMechKitchen,Field 4,16,11.2,20.8,uniform,float,HB1,
Schedule:Compact,HTGSETP_SCH_BathCorrMechKitchen,Field 6,21,14.7,27.3,uniform,float,HB2,
Schedule:Compact,HTGSETP_SCH_BathCorrMechKitchen,Field 8,16,11.2,20.8,uniform,float,HB3,
Schedule:Compact,HTGSETP_SCH_BathCorrMechKitchen,Field 11,16,11.2,20.8,uniform,float,HB4,
Schedule:Compact,MinOA_Sched,Field 4,0,0,0.3,exponential,float,,
Schedule:Compact,MinOA_Sched,Field 6,1,0.7,1.3,uniform,float,,
Schedule:Compact,MinOA_Sched,Field 8,0,0,0.3,exponential,float,,
Schedule:Compact,MinOA_Sched,Field 11,0,0,0.3,exponential,float,,
Schedule:Compact,Seasonal-Reset-Supply-Air-Temp-Sch,Field 4,12.8,8.96,16.64,uniform,float,,
Boiler:HotWater,HeatSys1 Boiler,Nominal Thermal Efficiency,0.78,0.546,0.999,uniform,float,,
Boiler:HotWater,HeatSys1 Boiler,Design Water Outlet Temperature,82.2,57.54,106.86,uniform,float,,
Chiller:Electric:EIR,CoolSys1 Chiller,Reference COP,2.8,1.96,3.64,uniform,float,,
Chiller:Electric:EIR,CoolSys1 Chiller,Minimum Part Load Ratio,0.15,0.105,0.195,uniform,float,,
WaterHeater:Mixed,SWHSys1 Water Heater,Tank Volume,3,2.1,3.9,uniform,float,,
WaterHeater:Mixed,SWHSys1 Water Heater,Heater Maximum Capacity,845000,591500,1098500,uniform,float,,
WaterHeater:Mixed,SWHSys1 Water Heater,Heater Thermal Efficiency,0.8,0.56,0.999,uniform,float,,
Schedule:Compact,SWHSys1 Water Heater Setpoint Temperature Schedule Name,Field 4,60,42,78,uniform,float,,
Schedule:Compact,SWHSys1-Loop-Temp-Schedule,Field 4,60,42,78,uniform,float,,
